size,edges,kappa,time_iteration,memory (MB),graph
15,35,182,12.553155660629272,47.35917663574219,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]) -- (Edges: [(14, 7), (4, 6), (3, 13), (0, 2), (8, 3), (10, 6), (8, 9), (0, 5), (10, 3), (11, 5), (9, 14), (11, 14), (1, 12), (13, 14), (6, 14), (14, 6), (4, 5), (5, 6), (9, 7), (9, 10), (10, 11), (9, 13), (13, 7), (11, 13), (6, 7), (12, 14), (9, 3), (10, 4), (0, 9), (8, 10), (1, 4), (10, 13), (2, 3), (1, 13), (2, 12)])"
5,2,1,0.07916951179504395,1.167154312133789,"(Vertices: [0, 1, 2, 3, 4]) -- (Edges: [(0, 1), (1, 2)])"
5,2,6,0.06753087043762207,0.20763587951660156,"(Vertices: [0, 1, 2, 3, 4]) -- (Edges: [(0, 1), (1, 2)])"
6,2,1,0.043538570404052734,0.12511730194091797,"(Vertices: [0, 1, 2, 3, 4, 5]) -- (Edges: [(1, 3), (3, 5)])"
6,3,8,0.07934951782226562,0.2966461181640625,"(Vertices: [0, 1, 2, 3, 4, 5]) -- (Edges: [(0, 2), (0, 3), (1, 3)])"
7,2,1,0.04638266563415527,0.12222480773925781,"(Vertices: [0, 1, 2, 3, 4, 5, 6]) -- (Edges: [(1, 3), (5, 6)])"
7,5,12,0.308673620223999,0.7053356170654297,"(Vertices: [0, 1, 2, 3, 4, 5, 6]) -- (Edges: [(2, 4), (3, 4), (1, 5), (0, 2), (2, 6)])"
8,6,1,0.05878567695617676,0.16088104248046875,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7]) -- (Edges: [(2, 7), (0, 3), (0, 6), (1, 7), (5, 6), (0, 5)])"
8,5,16,0.2798912525177002,0.7812576293945312,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7]) -- (Edges: [(0, 4), (3, 7), (4, 6), (0, 5), (1, 6)])"
9,9,1,0.05811953544616699,0.18510913848876953,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8]) -- (Edges: [(2, 7), (8, 1), (4, 5), (0, 5), (3, 6), (8, 2), (2, 5), (1, 3), (3, 5)])"
9,21,23,1.0747730731964111,3.7987489700317383,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8]) -- (Edges: [(4, 6), (8, 0), (0, 2), (8, 6), (1, 6), (0, 8), (2, 5), (1, 3), (3, 6), (8, 2), (1, 2), (0, 4), (2, 7), (1, 5), (6, 7), (4, 7), (8, 4), (8, 1), (0, 6), (2, 3), (1, 7)])"
10,12,1,0.0647130012512207,0.2084360122680664,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]) -- (Edges: [(0, 1), (2, 4), (9, 3), (8, 1), (6, 7), (0, 2), (8, 3), (4, 5), (0, 5), (1, 6), (2, 5), (8, 5)])"
10,15,32,0.9573049545288086,3.6941795349121094,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]) -- (Edges: [(1, 2), (0, 4), (3, 4), (1, 5), (8, 7), (0, 9), (0, 6), (2, 3), (8, 5), (0, 2), (4, 5), (8, 6), (3, 6), (9, 1), (1, 9)])"
11,20,1,0.08117532730102539,0.27157115936279297,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(4, 6), (5, 7), (0, 2), (0, 5), (10, 2), (9, 10), (0, 4), (2, 7), (1, 5), (2, 10), (6, 7), (4, 7), (3, 5), (10, 4), (0, 9), (10, 7), (1, 4), (8, 10), (1, 7), (2, 6)])"
11,20,46,2.5206780433654785,7.113719940185547,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(8, 3), (1, 3), (1, 9), (5, 6), (8, 2), (9, 1), (0, 1), (9, 10), (0, 4), (4, 7), (3, 5), (8, 4), (9, 3), (9, 6), (0, 9), (8, 10), (1, 4), (2, 3), (2, 6), (1, 10)])"
12,25,1,0.10888934135437012,0.3130073547363281,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(4, 6), (9, 2), (5, 7), (9, 5), (0, 2), (8, 9), (10, 6), (1, 6), (2, 11), (4, 5), (8, 2), (8, 5), (8, 11), (10, 2), (0, 7), (10, 11), (0, 4), (2, 10), (6, 7), (3, 11), (9, 3), (10, 4), (0, 3), (11, 3), (1, 4)])"
12,22,64,3.2011477947235107,10.735761642456055,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(0, 2), (8, 9), (10, 3), (3, 6), (9, 7), (11, 4), (10, 2), (0, 1), (0, 7), (9, 10), (10, 11), (0, 10), (2, 7), (1, 5), (2, 10), (6, 7), (3, 5), (8, 1), (8, 7), (10, 7), (1, 4), (0, 6)])"
13,29,1,0.1011037826538086,0.34093379974365234,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]) -- (Edges: [(3, 4), (10, 6), (8, 6), (8, 12), (9, 11), (1, 3), (1, 9), (10, 12), (12, 6), (9, 1), (11, 4), (9, 10), (11, 7), (10, 5), (1, 2), (10, 11), (0, 10), (6, 7), (3, 11), (8, 4), (11, 3), (0, 9), (8, 10), (9, 12), (2, 3), (1, 7), (2, 6), (2, 12), (1, 10)])"
13,25,91,5.790866851806641,17.077747344970703,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]) -- (Edges: [(4, 6), (5, 7), (0, 2), (10, 3), (2, 11), (10, 12), (0, 11), (12, 6), (3, 6), (8, 5), (11, 4), (10, 2), (0, 1), (9, 10), (10, 5), (2, 7), (1, 11), (2, 10), (12, 5), (3, 11), (8, 1), (11, 3), (0, 9), (11, 6), (1, 10)])"
14,29,1,0.09798717498779297,0.34407520294189453,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(3, 7), (8, 0), (9, 5), (10, 6), (0, 5), (8, 6), (0, 8), (2, 5), (2, 11), (10, 12), (5, 6), (9, 7), (8, 5), (8, 11), (0, 7), (11, 7), (1, 2), (10, 11), (0, 10), (11, 13), (12, 5), (4, 7), (3, 5), (3, 11), (10, 4), (11, 3), (2, 3), (1, 13), (13, 6)])"
14,32,128,42.631107330322266,30.50105571746826,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 7), (5, 7), (8, 0), (10, 6), (0, 5), (10, 3), (8, 12), (1, 6), (0, 8), (4, 5), (3, 6), (9, 7), (10, 2), (9, 4), (0, 1), (9, 10), (0, 4), (0, 10), (9, 13), (13, 7), (2, 10), (2, 13), (6, 7), (12, 5), (3, 11), (9, 3), (8, 7), (10, 4), (11, 3), (11, 12), (1, 7), (1, 10)])"
15,32,1,0.10636043548583984,0.3627662658691406,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]) -- (Edges: [(4, 6), (9, 2), (3, 13), (0, 2), (0, 5), (11, 5), (9, 14), (2, 5), (2, 11), (11, 14), (0, 11), (2, 14), (6, 14), (14, 6), (12, 6), (5, 6), (9, 7), (9, 4), (0, 1), (0, 7), (9, 10), (0, 4), (12, 14), (4, 13), (8, 1), (9, 6), (0, 3), (9, 12), (10, 7), (1, 4), (0, 12), (1, 7)])"
15,40,182,14.888928174972534,54.001729011535645,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]) -- (Edges: [(3, 7), (9, 2), (5, 13), (3, 13), (8, 3), (8, 9), (11, 5), (8, 6), (9, 14), (1, 6), (9, 11), (2, 5), (13, 5), (10, 12), (13, 14), (4, 5), (12, 6), (3, 12), (8, 5), (10, 2), (9, 4), (0, 7), (1, 2), (9, 13), (1, 5), (10, 14), (11, 13), (2, 10), (1, 14), (2, 13), (12, 14), (8, 4), (4, 13), (5, 14), (0, 3), (10, 7), (1, 4), (8, 13), (2, 6), (13, 6)])"
5,2,1,0.0863046646118164,1.169046401977539,"(Vertices: [0, 1, 2, 3, 4]) -- (Edges: [(0, 3), (3, 4)])"
5,2,6,0.25757575035095215,0.5908737182617188,"(Vertices: [0, 1, 2, 3, 4]) -- (Edges: [(2, 3), (0, 4)])"
6,5,1,0.05287528038024902,0.1534099578857422,"(Vertices: [0, 1, 2, 3, 4, 5]) -- (Edges: [(1, 2), (2, 3), (0, 2), (4, 5), (2, 5)])"
6,8,8,0.2067410945892334,0.6071262359619141,"(Vertices: [0, 1, 2, 3, 4, 5]) -- (Edges: [(0, 1), (1, 2), (0, 3), (1, 4), (2, 3), (0, 5), (1, 3), (3, 5)])"
7,6,1,0.0586400032043457,0.15908527374267578,"(Vertices: [0, 1, 2, 3, 4, 5, 6]) -- (Edges: [(1, 2), (0, 4), (3, 4), (4, 6), (0, 6), (1, 6)])"
7,7,12,0.27306151390075684,0.784602165222168,"(Vertices: [0, 1, 2, 3, 4, 5, 6]) -- (Edges: [(1, 2), (3, 4), (1, 5), (0, 6), (2, 6), (0, 5), (1, 6)])"
8,7,1,0.04941058158874512,0.16402339935302734,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7]) -- (Edges: [(1, 5), (1, 4), (0, 6), (5, 6), (3, 6), (1, 3), (4, 7)])"
8,8,16,0.27584075927734375,1.0769777297973633,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7]) -- (Edges: [(2, 4), (1, 2), (0, 4), (4, 6), (1, 4), (5, 7), (6, 7), (1, 6)])"
9,8,1,0.05291295051574707,0.17550086975097656,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8]) -- (Edges: [(1, 2), (8, 7), (3, 7), (1, 4), (2, 3), (0, 5), (8, 6), (2, 5)])"
9,10,23,0.4679558277130127,1.8240633010864258,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8]) -- (Edges: [(2, 4), (8, 1), (3, 7), (0, 3), (5, 7), (8, 0), (2, 3), (2, 6), (8, 6), (0, 8)])"
10,12,1,0.07766532897949219,0.20608901977539062,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]) -- (Edges: [(0, 1), (1, 2), (0, 4), (2, 7), (8, 1), (9, 3), (8, 7), (0, 3), (5, 7), (1, 6), (8, 5), (3, 5)])"
10,15,32,0.982842206954956,3.7775983810424805,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]) -- (Edges: [(8, 4), (2, 7), (8, 1), (0, 3), (5, 7), (6, 7), (1, 7), (8, 3), (2, 6), (3, 6), (9, 1), (9, 7), (1, 9), (3, 5), (9, 4)])"
11,18,1,0.07290410995483398,0.2530326843261719,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(9, 7), (0, 4), (3, 4), (8, 4), (1, 5), (8, 1), (3, 7), (0, 3), (10, 7), (1, 4), (10, 3), (0, 2), (1, 7), (8, 3), (9, 5), (3, 6), (2, 5), (1, 3)])"
11,15,46,1.4181766510009766,5.349925994873047,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(0, 7), (3, 4), (2, 10), (0, 3), (4, 6), (9, 2), (8, 10), (1, 7), (4, 5), (8, 9), (8, 6), (1, 6), (1, 3), (10, 2), (9, 4)])"
12,21,1,0.0816493034362793,0.2779817581176758,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(3, 4), (5, 7), (8, 3), (0, 5), (11, 5), (8, 6), (1, 6), (2, 5), (3, 6), (0, 7), (0, 4), (1, 11), (4, 7), (3, 11), (9, 6), (0, 3), (11, 3), (8, 10), (1, 4), (1, 7), (1, 10)])"
12,32,64,5.146930694580078,15.416461944580078,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(3, 7), (9, 2), (5, 7), (8, 0), (9, 5), (8, 3), (8, 9), (0, 5), (10, 3), (11, 5), (0, 8), (0, 11), (4, 5), (8, 2), (8, 5), (8, 11), (10, 2), (9, 10), (10, 11), (0, 10), (2, 7), (1, 5), (1, 11), (2, 10), (3, 11), (9, 3), (8, 7), (9, 6), (11, 3), (8, 10), (10, 7), (1, 4)])"
13,27,1,0.09791135787963867,0.3447113037109375,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]) -- (Edges: [(12, 4), (4, 12), (9, 5), (10, 6), (11, 5), (1, 3), (1, 9), (0, 11), (1, 12), (4, 5), (12, 6), (5, 6), (3, 6), (8, 2), (9, 1), (11, 4), (8, 11), (0, 7), (11, 7), (1, 2), (0, 4), (10, 11), (2, 7), (9, 6), (0, 6), (1, 7), (2, 6)])"
13,28,91,7.090373992919922,19.06937313079834,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]) -- (Edges: [(12, 4), (3, 4), (3, 7), (4, 12), (9, 2), (5, 7), (9, 5), (8, 9), (8, 6), (1, 6), (0, 11), (4, 5), (8, 11), (9, 4), (9, 10), (2, 7), (1, 5), (6, 7), (12, 5), (8, 4), (9, 3), (8, 7), (9, 6), (8, 10), (0, 6), (2, 3), (1, 7), (2, 6)])"
14,39,1,0.1172785758972168,0.4077281951904297,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 4), (3, 4), (4, 12), (12, 13), (8, 0), (3, 13), (0, 2), (9, 5), (0, 5), (11, 5), (8, 6), (0, 8), (3, 6), (3, 12), (8, 5), (8, 11), (10, 2), (0, 1), (11, 7), (2, 4), (10, 11), (0, 4), (9, 13), (2, 7), (1, 5), (13, 7), (2, 10), (3, 5), (8, 4), (8, 7), (10, 4), (9, 6), (0, 9), (0, 12), (8, 13), (11, 12), (1, 13), (13, 6), (1, 10)])"
14,37,128,134.19564771652222,35.19797706604004,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 7), (3, 4), (9, 2), (8, 0), (3, 13), (11, 5), (0, 8), (10, 12), (1, 9), (0, 11), (1, 12), (4, 5), (5, 6), (3, 6), (3, 12), (9, 1), (11, 4), (10, 2), (10, 5), (0, 4), (2, 7), (1, 5), (13, 7), (0, 13), (2, 10), (2, 13), (3, 11), (0, 3), (11, 3), (8, 10), (1, 4), (9, 12), (0, 12), (2, 3), (1, 7), (8, 13), (1, 10)])"
15,32,1,0.11697077751159668,0.36861515045166016,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]) -- (Edges: [(12, 7), (9, 2), (9, 5), (0, 2), (8, 9), (8, 6), (8, 12), (2, 11), (1, 9), (0, 11), (2, 14), (5, 6), (8, 2), (9, 1), (9, 4), (0, 7), (2, 4), (10, 5), (11, 7), (2, 7), (1, 5), (1, 11), (2, 13), (12, 5), (3, 11), (8, 4), (8, 1), (11, 3), (10, 7), (0, 6), (0, 12), (2, 3)])"
15,37,182,13.795811414718628,50.00715732574463,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]) -- (Edges: [(3, 7), (4, 6), (8, 3), (1, 6), (9, 11), (0, 14), (0, 11), (1, 12), (13, 14), (6, 14), (14, 6), (12, 6), (5, 6), (3, 6), (3, 12), (8, 2), (11, 4), (8, 5), (9, 4), (8, 11), (0, 7), (10, 5), (9, 10), (9, 13), (13, 7), (10, 14), (0, 13), (6, 7), (3, 11), (3, 14), (4, 13), (0, 3), (0, 9), (11, 3), (0, 12), (13, 6), (1, 10)])"
5,2,1,0.0670633316040039,1.1681671142578125,"(Vertices: [0, 1, 2, 3, 4]) -- (Edges: [(1, 2), (0, 4)])"
5,1,6,0.14064407348632812,0.44771671295166016,"(Vertices: [0, 1, 2, 3, 4]) -- (Edges: [(0, 2)])"
6,5,1,0.051848649978637695,0.1532611846923828,"(Vertices: [0, 1, 2, 3, 4, 5]) -- (Edges: [(3, 4), (0, 3), (1, 4), (2, 3), (0, 2)])"
6,6,8,0.12033557891845703,0.48926734924316406,"(Vertices: [0, 1, 2, 3, 4, 5]) -- (Edges: [(2, 4), (1, 5), (1, 4), (4, 5), (0, 5), (2, 5)])"
7,8,1,0.050823211669921875,0.1772298812866211,"(Vertices: [0, 1, 2, 3, 4, 5, 6]) -- (Edges: [(2, 4), (1, 5), (0, 6), (0, 2), (4, 5), (2, 5), (1, 3), (3, 5)])"
7,1,12,0.21558642387390137,0.41355037689208984,"(Vertices: [0, 1, 2, 3, 4, 5, 6]) -- (Edges: [(2, 5)])"
8,10,1,0.05640769004821777,0.199249267578125,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7]) -- (Edges: [(1, 5), (3, 7), (0, 3), (1, 4), (1, 7), (4, 5), (2, 6), (2, 5), (1, 3), (3, 5)])"
8,7,16,0.3461911678314209,1.010249137878418,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7]) -- (Edges: [(1, 5), (0, 6), (1, 7), (4, 5), (2, 5), (1, 3), (3, 5)])"
9,12,1,0.058032989501953125,0.2033405303955078,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8]) -- (Edges: [(0, 7), (2, 4), (8, 4), (8, 1), (8, 7), (0, 3), (1, 4), (1, 7), (5, 6), (8, 6), (1, 6), (8, 2)])"
9,11,23,0.5318410396575928,2.0163536071777344,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8]) -- (Edges: [(0, 1), (2, 4), (8, 4), (1, 5), (8, 7), (1, 7), (8, 3), (5, 6), (2, 5), (1, 3), (3, 5)])"
10,14,1,0.0678715705871582,0.22071266174316406,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]) -- (Edges: [(0, 1), (0, 7), (1, 2), (2, 7), (9, 6), (0, 9), (1, 4), (8, 0), (1, 7), (8, 9), (3, 6), (1, 6), (0, 8), (9, 7)])"
10,18,32,1.1428992748260498,4.504756927490234,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]) -- (Edges: [(9, 7), (1, 2), (3, 4), (2, 7), (9, 3), (3, 7), (4, 6), (1, 4), (0, 6), (8, 0), (6, 7), (0, 2), (5, 6), (3, 6), (1, 6), (0, 8), (1, 3), (4, 7)])"
11,23,1,0.07872915267944336,0.28319644927978516,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(3, 7), (5, 7), (8, 0), (9, 5), (0, 2), (8, 9), (10, 6), (8, 6), (0, 8), (2, 5), (4, 5), (9, 7), (0, 1), (0, 7), (2, 4), (1, 2), (10, 5), (0, 10), (2, 7), (9, 10), (9, 3), (8, 10), (1, 4)])"
11,14,46,1.339155912399292,5.004590034484863,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(10, 5), (1, 2), (2, 7), (10, 4), (2, 10), (0, 3), (10, 7), (1, 4), (2, 3), (3, 6), (9, 1), (1, 3), (1, 9), (10, 2)])"
12,25,1,0.08692312240600586,0.30506420135498047,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(9, 2), (8, 0), (10, 6), (0, 5), (10, 3), (11, 5), (8, 6), (0, 8), (9, 11), (2, 11), (4, 5), (5, 6), (8, 5), (0, 1), (2, 4), (1, 2), (10, 5), (2, 7), (1, 11), (6, 7), (8, 7), (10, 4), (1, 4), (2, 3), (1, 7)])"
12,19,64,2.738504648208618,9.369104385375977,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(9, 2), (0, 2), (10, 6), (8, 6), (1, 3), (0, 11), (4, 5), (5, 6), (8, 5), (8, 11), (0, 1), (2, 4), (1, 2), (2, 7), (1, 11), (8, 4), (8, 1), (10, 4), (1, 4)])"
13,33,1,0.10958409309387207,0.36420631408691406,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]) -- (Edges: [(12, 7), (5, 7), (0, 2), (8, 9), (10, 6), (0, 5), (1, 6), (9, 11), (2, 11), (1, 3), (1, 9), (0, 11), (10, 12), (5, 6), (8, 2), (9, 1), (11, 4), (8, 5), (8, 11), (0, 1), (11, 7), (2, 4), (0, 4), (1, 11), (6, 7), (4, 7), (3, 5), (8, 1), (9, 12), (8, 10), (10, 7), (0, 6), (2, 12)])"
13,28,91,7.3725433349609375,19.089746475219727,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]) -- (Edges: [(12, 7), (3, 4), (3, 7), (10, 6), (10, 3), (8, 12), (9, 11), (1, 3), (2, 11), (12, 6), (3, 6), (8, 11), (11, 7), (2, 7), (6, 7), (12, 5), (3, 11), (8, 4), (9, 3), (8, 1), (8, 7), (9, 6), (0, 3), (0, 9), (11, 3), (10, 7), (8, 10), (2, 12)])"
14,37,1,0.1063070297241211,0.401336669921875,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(3, 7), (5, 7), (8, 0), (3, 13), (8, 9), (10, 6), (8, 6), (1, 6), (0, 8), (2, 11), (1, 12), (3, 12), (9, 7), (8, 5), (9, 4), (0, 1), (0, 7), (2, 4), (10, 5), (9, 10), (10, 11), (2, 7), (1, 5), (1, 11), (11, 13), (4, 7), (3, 5), (3, 11), (4, 13), (9, 3), (8, 7), (11, 3), (1, 4), (10, 13), (1, 13), (2, 12), (13, 6)])"
14,29,128,23.38111925125122,27.70419216156006,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 13), (5, 7), (3, 13), (10, 6), (0, 5), (11, 5), (2, 11), (0, 11), (1, 12), (4, 5), (12, 6), (9, 7), (0, 1), (9, 13), (0, 10), (13, 7), (1, 11), (2, 13), (6, 7), (12, 5), (4, 7), (3, 11), (4, 13), (9, 3), (0, 3), (11, 3), (0, 6), (11, 6), (1, 10)])"
15,37,1,0.12755441665649414,0.3994874954223633,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]) -- (Edges: [(3, 4), (4, 6), (12, 13), (9, 2), (3, 13), (0, 2), (9, 5), (10, 6), (10, 3), (9, 11), (2, 5), (0, 14), (1, 9), (10, 12), (1, 12), (13, 14), (3, 6), (9, 1), (9, 7), (9, 4), (0, 1), (0, 7), (10, 5), (11, 7), (0, 4), (8, 14), (2, 7), (13, 7), (4, 7), (3, 14), (8, 1), (5, 14), (8, 7), (10, 13), (11, 6), (1, 7), (1, 10)])"
15,43,182,15.483669757843018,57.99272632598877,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]) -- (Edges: [(12, 4), (4, 12), (9, 2), (9, 5), (0, 2), (0, 5), (10, 3), (8, 12), (2, 5), (1, 9), (2, 14), (1, 12), (6, 14), (14, 6), (4, 14), (8, 2), (9, 1), (9, 7), (10, 2), (11, 7), (2, 4), (2, 7), (0, 13), (2, 10), (2, 13), (6, 7), (12, 5), (12, 14), (8, 4), (4, 13), (9, 3), (10, 4), (9, 12), (8, 10), (10, 7), (1, 4), (0, 6), (0, 12), (2, 3), (11, 6), (11, 12), (2, 6), (2, 12)])"
5,2,1,0.06896567344665527,1.170663833618164,"(Vertices: [0, 1, 2, 3, 4]) -- (Edges: [(2, 3), (1, 2)])"
5,3,6,0.0729227066040039,0.2632942199707031,"(Vertices: [0, 1, 2, 3, 4]) -- (Edges: [(2, 3), (0, 2), (0, 4)])"
6,6,1,0.0458521842956543,0.158447265625,"(Vertices: [0, 1, 2, 3, 4, 5]) -- (Edges: [(0, 1), (0, 4), (3, 4), (0, 3), (1, 4), (4, 5)])"
6,3,8,0.10176444053649902,0.3019580841064453,"(Vertices: [0, 1, 2, 3, 4, 5]) -- (Edges: [(4, 5), (0, 2), (2, 4)])"
7,9,1,0.06877732276916504,0.19009876251220703,"(Vertices: [0, 1, 2, 3, 4, 5, 6]) -- (Edges: [(0, 4), (1, 4), (2, 3), (4, 5), (2, 6), (0, 5), (3, 6), (2, 5), (3, 5)])"
7,7,12,0.3541569709777832,0.8895168304443359,"(Vertices: [0, 1, 2, 3, 4, 5, 6]) -- (Edges: [(2, 4), (3, 4), (0, 3), (2, 3), (0, 2), (5, 6), (1, 3)])"
8,12,1,0.06582307815551758,0.21286773681640625,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7]) -- (Edges: [(1, 2), (2, 7), (3, 7), (0, 3), (4, 6), (5, 7), (6, 7), (0, 2), (5, 6), (0, 5), (3, 6), (1, 3)])"
8,9,16,0.29483652114868164,1.1966753005981445,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7]) -- (Edges: [(0, 7), (0, 4), (1, 5), (3, 7), (4, 5), (5, 6), (0, 5), (3, 6), (3, 5)])"
9,9,1,0.05832791328430176,0.18694019317626953,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8]) -- (Edges: [(0, 7), (0, 4), (2, 7), (8, 3), (4, 5), (5, 6), (3, 6), (4, 7), (3, 5)])"
9,11,23,0.4947829246520996,2.002683639526367,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8]) -- (Edges: [(0, 7), (0, 3), (4, 6), (5, 7), (8, 0), (8, 3), (2, 6), (8, 6), (3, 6), (0, 8), (8, 5)])"
10,12,1,0.0629889965057373,0.20726776123046875,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]) -- (Edges: [(0, 7), (3, 4), (8, 7), (3, 7), (4, 6), (8, 0), (8, 3), (0, 2), (4, 5), (0, 8), (9, 7), (3, 5)])"
10,15,32,0.9858050346374512,3.7807140350341797,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]) -- (Edges: [(0, 7), (2, 4), (3, 4), (1, 5), (0, 3), (0, 9), (1, 4), (0, 6), (2, 3), (9, 5), (8, 0), (8, 9), (0, 8), (2, 5), (9, 7)])"
11,13,1,0.07182574272155762,0.2130441665649414,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(0, 1), (2, 4), (1, 2), (8, 4), (0, 10), (2, 7), (3, 4), (4, 6), (0, 9), (5, 7), (6, 7), (4, 5), (8, 6)])"
11,22,46,2.3641507625579834,7.813610076904297,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(4, 6), (0, 2), (8, 3), (10, 3), (1, 9), (4, 5), (8, 2), (9, 1), (8, 5), (10, 2), (9, 4), (0, 7), (2, 4), (1, 2), (0, 10), (2, 7), (1, 5), (2, 10), (0, 9), (8, 10), (2, 3), (1, 10)])"
12,25,1,0.08634448051452637,0.31012535095214844,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(3, 4), (3, 7), (5, 7), (8, 9), (11, 5), (10, 3), (1, 6), (2, 5), (2, 11), (11, 4), (8, 11), (11, 7), (2, 4), (1, 2), (0, 10), (1, 5), (1, 11), (4, 7), (3, 5), (1, 4), (0, 6), (2, 3), (11, 6), (2, 6), (1, 10)])"
12,24,64,3.560702323913574,11.774581909179688,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(3, 4), (4, 6), (5, 7), (8, 0), (10, 6), (0, 8), (1, 3), (1, 9), (0, 11), (4, 5), (5, 6), (8, 2), (9, 1), (8, 5), (8, 11), (0, 1), (11, 7), (10, 5), (1, 2), (10, 11), (2, 7), (8, 4), (10, 4), (0, 3)])"
