size,edges,time_lumping,kappa,time_iteration,memory (MB),graph
11,11,0.02862179999999981,1,0.0005065000000001874,0.3236503601074219,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(9, 10), (10, 5), (1, 2), (8, 4), (2, 7), (1, 4), (1, 7), (0, 5), (1, 6), (4, 7), (3, 5)])"
11,16,0.031441300000000005,46,0.000626199999999244,0.3450126647949219,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(9, 10), (0, 7), (10, 5), (2, 7), (1, 5), (8, 1), (9, 3), (2, 10), (3, 7), (8, 7), (1, 4), (1, 7), (8, 3), (8, 6), (10, 2), (9, 4)])"
11,22,0.029933100000000046,1,0.0004732999999994547,0.3576393127441406,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(3, 7), (8, 3), (0, 5), (8, 6), (1, 6), (1, 3), (1, 9), (4, 5), (9, 1), (9, 7), (8, 5), (9, 10), (10, 5), (0, 10), (9, 3), (8, 1), (9, 6), (0, 3), (8, 10), (10, 7), (1, 4), (2, 3)])"
11,23,0.02904909999999994,46,0.00044280000000007647,0.3250923156738281,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(3, 7), (4, 6), (5, 7), (8, 3), (8, 9), (10, 6), (1, 6), (1, 9), (3, 6), (8, 2), (9, 1), (9, 7), (8, 5), (0, 1), (9, 10), (2, 4), (1, 2), (0, 10), (6, 7), (10, 4), (1, 4), (2, 6), (1, 10)])"
11,13,0.029221600000000514,1,0.00040290000000009485,0.3551902770996094,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(0, 4), (3, 4), (9, 3), (8, 7), (6, 7), (8, 3), (4, 5), (5, 6), (1, 10), (8, 6), (1, 6), (2, 5), (3, 5)])"
11,18,0.028340199999999705,46,0.000507499999999439,0.3464927673339844,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(10, 5), (8, 4), (2, 7), (9, 3), (10, 4), (2, 10), (0, 3), (10, 7), (1, 4), (9, 5), (0, 2), (2, 6), (0, 5), (8, 2), (2, 5), (4, 7), (10, 2), (9, 4)])"
11,16,0.02798889999999954,1,0.00043100000000073635,0.3416862487792969,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(0, 1), (0, 7), (10, 2), (0, 10), (9, 3), (8, 7), (2, 10), (1, 4), (8, 5), (10, 6), (8, 6), (3, 6), (9, 1), (2, 5), (1, 9), (3, 5)])"
11,16,0.029348800000000175,46,0.0004964999999996778,0.3327140808105469,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(2, 4), (8, 4), (10, 7), (1, 4), (8, 0), (9, 5), (0, 2), (4, 5), (5, 6), (8, 6), (3, 6), (8, 2), (0, 8), (9, 1), (1, 9), (9, 4)])"
11,22,0.028760799999999698,1,0.00047200000000025,0.3457298278808594,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(4, 6), (5, 7), (9, 5), (1, 9), (5, 6), (9, 1), (9, 7), (10, 2), (9, 10), (0, 4), (0, 10), (2, 10), (6, 7), (8, 4), (10, 4), (0, 3), (0, 9), (10, 7), (0, 6), (2, 3), (1, 7), (2, 6)])"
11,14,0.029147699999999332,46,0.000519200000000275,0.3420143127441406,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(0, 7), (0, 10), (8, 1), (1, 5), (9, 6), (9, 2), (1, 4), (10, 7), (4, 5), (3, 6), (5, 6), (10, 3), (1, 3), (9, 4)])"
11,19,0.02758959999999977,1,0.0004990999999998635,0.3480491638183594,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(3, 4), (9, 2), (5, 7), (0, 2), (8, 3), (4, 5), (5, 6), (8, 2), (9, 7), (10, 2), (1, 2), (2, 10), (8, 7), (0, 3), (8, 10), (1, 4), (2, 3), (2, 6), (1, 10)])"
11,14,0.027112999999999943,46,0.0005021000000002829,0.3430213928222656,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(0, 1), (0, 7), (9, 10), (1, 2), (8, 1), (8, 7), (3, 7), (9, 6), (0, 3), (10, 7), (5, 7), (6, 7), (8, 5), (9, 4)])"
11,14,0.028486500000000525,1,0.00047320000000006246,0.3279151916503906,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(2, 7), (8, 1), (0, 9), (9, 2), (5, 7), (8, 5), (2, 6), (5, 6), (0, 5), (8, 6), (9, 1), (2, 5), (1, 9), (9, 4)])"
11,24,0.028799099999999633,46,0.0005408999999998443,0.3619728088378906,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(3, 7), (9, 2), (8, 0), (8, 9), (10, 6), (0, 5), (1, 6), (0, 8), (2, 5), (3, 6), (9, 7), (10, 5), (0, 10), (6, 7), (4, 7), (9, 3), (8, 1), (8, 7), (8, 10), (10, 7), (1, 4), (0, 6), (2, 3), (2, 6)])"
11,15,0.029414599999999957,1,0.0004581000000003499,0.3232688903808594,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(2, 4), (1, 2), (10, 5), (10, 2), (9, 1), (8, 1), (2, 10), (0, 9), (0, 2), (1, 10), (1, 6), (2, 5), (1, 9), (3, 5), (8, 2)])"
11,19,0.027495000000000047,46,0.0006648000000000209,0.3525962829589844,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(3, 4), (3, 7), (5, 7), (9, 5), (8, 6), (10, 3), (1, 6), (2, 5), (4, 5), (10, 2), (9, 10), (1, 2), (1, 5), (2, 10), (9, 6), (0, 3), (0, 9), (1, 7), (1, 10)])"
11,18,0.02942780000000056,1,0.000573600000000063,0.3190727233886719,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(9, 7), (1, 2), (0, 4), (9, 3), (8, 1), (8, 7), (0, 3), (0, 9), (9, 2), (1, 4), (8, 0), (2, 3), (0, 5), (3, 6), (0, 8), (2, 5), (10, 3), (8, 5)])"
11,21,0.028503500000000237,46,0.0004987999999999104,0.3507270812988281,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(3, 4), (9, 2), (8, 0), (8, 3), (10, 6), (0, 5), (0, 8), (1, 9), (5, 6), (9, 1), (10, 2), (2, 4), (1, 5), (2, 10), (4, 7), (8, 1), (10, 4), (10, 7), (2, 3), (2, 6), (1, 10)])"
11,18,0.02874999999999961,1,0.0004327000000001746,0.3679161071777344,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(9, 10), (0, 7), (2, 4), (2, 7), (9, 3), (3, 7), (2, 10), (0, 3), (1, 4), (9, 5), (8, 3), (4, 5), (5, 6), (8, 2), (1, 3), (4, 7), (10, 2), (9, 4)])"
11,21,0.029410200000000053,46,0.0008721999999998786,0.3474617004394531,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(8, 0), (0, 2), (8, 9), (0, 5), (10, 3), (8, 6), (0, 8), (1, 3), (9, 7), (8, 5), (9, 4), (10, 5), (4, 7), (3, 5), (8, 1), (10, 4), (0, 3), (8, 10), (1, 4), (0, 6), (1, 7)])"
11,21,0.029435299999999387,1,0.0005017000000000493,0.3523826599121094,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(9, 2), (8, 0), (0, 5), (0, 8), (3, 6), (8, 2), (8, 5), (10, 2), (10, 5), (0, 10), (1, 5), (2, 10), (4, 7), (8, 4), (9, 3), (10, 4), (8, 10), (10, 7), (1, 4), (0, 6), (2, 6)])"
11,22,0.029068399999999883,46,0.0007058000000004228,0.3290977478027344,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(3, 4), (3, 7), (4, 6), (2, 5), (8, 2), (9, 7), (8, 5), (10, 2), (9, 10), (2, 4), (0, 4), (0, 10), (2, 7), (1, 5), (2, 10), (4, 7), (9, 3), (10, 4), (9, 6), (0, 9), (1, 7), (1, 10)])"
11,23,0.029073499999999974,1,0.0006807999999995928,0.3216133117675781,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(9, 2), (0, 2), (10, 6), (0, 5), (10, 3), (4, 5), (5, 6), (10, 2), (9, 4), (9, 10), (10, 5), (1, 2), (0, 10), (2, 10), (3, 5), (10, 4), (9, 6), (0, 3), (0, 9), (8, 10), (1, 4), (2, 3), (2, 6)])"
11,22,0.028308499999999626,46,0.0005357999999997531,0.3525199890136719,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(3, 4), (9, 2), (5, 7), (8, 3), (10, 3), (1, 3), (1, 9), (4, 5), (9, 1), (8, 5), (0, 1), (0, 7), (10, 5), (1, 2), (0, 10), (8, 1), (8, 7), (9, 6), (8, 10), (1, 4), (0, 6), (2, 6)])"
11,25,0.030799199999999693,1,0.00047659999999982716,0.3468208312988281,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(3, 7), (4, 6), (9, 2), (8, 0), (0, 2), (8, 3), (10, 6), (0, 5), (10, 3), (8, 6), (0, 8), (5, 6), (9, 7), (10, 2), (9, 10), (10, 5), (1, 2), (2, 10), (4, 7), (8, 4), (9, 3), (0, 6), (2, 3), (1, 7), (2, 6)])"
11,16,0.03228419999999943,46,0.0005073999999991585,0.3369102478027344,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(0, 1), (2, 4), (8, 4), (3, 4), (1, 5), (8, 1), (10, 4), (8, 10), (1, 4), (9, 5), (8, 3), (10, 6), (5, 6), (0, 5), (2, 5), (8, 5)])"
11,19,0.030157599999999896,1,0.0005236999999995717,0.3505821228027344,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(3, 7), (4, 6), (9, 5), (8, 3), (8, 9), (2, 5), (8, 2), (9, 7), (8, 5), (9, 4), (1, 2), (1, 5), (4, 7), (9, 3), (8, 1), (10, 4), (0, 9), (2, 3), (1, 10)])"
11,18,0.027977499999999544,46,0.0005266999999999911,0.3450889587402344,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(9, 10), (0, 7), (1, 2), (8, 4), (3, 4), (1, 5), (3, 7), (8, 10), (8, 5), (2, 3), (10, 6), (0, 5), (3, 6), (9, 1), (2, 5), (1, 3), (1, 9), (3, 5)])"
11,20,0.028960199999999325,1,0.0005296999999995222,0.3511009216308594,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(5, 7), (8, 0), (0, 8), (2, 5), (3, 6), (8, 2), (8, 5), (10, 2), (9, 10), (10, 5), (1, 2), (0, 10), (2, 10), (6, 7), (8, 7), (10, 4), (0, 3), (0, 6), (2, 3), (1, 7)])"
11,16,0.027113200000000504,46,0.000561600000000162,0.3408470153808594,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(9, 10), (0, 7), (2, 4), (1, 2), (0, 10), (3, 4), (1, 5), (8, 1), (3, 7), (10, 4), (8, 10), (10, 7), (4, 5), (2, 6), (10, 6), (9, 7)])"
11,24,0.028475499999999876,1,0.0005325000000002689,0.3535881042480469,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(9, 2), (8, 0), (8, 9), (0, 5), (8, 6), (0, 8), (1, 3), (1, 9), (3, 6), (9, 1), (9, 7), (0, 1), (0, 7), (10, 5), (0, 4), (2, 7), (6, 7), (3, 5), (10, 4), (9, 6), (8, 10), (0, 6), (2, 3), (1, 10)])"
11,19,0.027578400000000336,46,0.0005467999999995143,0.3508567810058594,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(9, 2), (9, 5), (8, 3), (10, 6), (10, 3), (1, 6), (2, 5), (3, 6), (8, 2), (9, 10), (2, 4), (10, 5), (1, 5), (6, 7), (3, 5), (8, 1), (0, 9), (10, 7), (1, 7)])"
11,18,0.02941000000000038,1,0.0004591999999998819,0.3498039245605469,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(0, 1), (0, 7), (1, 2), (0, 10), (2, 7), (8, 1), (8, 7), (3, 7), (5, 7), (2, 3), (4, 7), (8, 3), (8, 9), (1, 10), (8, 6), (8, 2), (9, 1), (1, 9)])"
11,23,0.027871800000000668,46,0.0005218000000004608,0.3295326232910156,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(3, 7), (4, 6), (5, 7), (8, 0), (8, 3), (0, 5), (8, 6), (1, 6), (0, 8), (2, 5), (1, 3), (5, 6), (9, 7), (0, 1), (0, 7), (10, 5), (1, 2), (0, 10), (3, 5), (9, 3), (8, 1), (0, 6), (1, 7)])"
11,26,0.02845799999999965,1,0.000491499999999867,0.3345680236816406,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(4, 6), (0, 2), (8, 9), (0, 5), (10, 3), (8, 6), (2, 5), (1, 9), (5, 6), (3, 6), (8, 2), (9, 1), (8, 5), (10, 2), (9, 4), (0, 7), (1, 5), (2, 10), (4, 7), (8, 4), (10, 4), (9, 6), (0, 3), (8, 10), (10, 7), (1, 4)])"
11,20,0.028397599999999912,46,0.0005474000000003088,0.3494987487792969,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(3, 7), (9, 5), (8, 3), (0, 5), (8, 6), (2, 5), (8, 2), (8, 5), (10, 2), (9, 4), (0, 1), (2, 4), (1, 2), (2, 10), (6, 7), (4, 7), (8, 1), (0, 3), (0, 6), (2, 6)])"
12,23,0.058722100000000665,1,0.0008967000000001946,0.6304893493652344,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(3, 7), (4, 6), (8, 9), (0, 5), (2, 11), (1, 3), (1, 9), (3, 6), (8, 2), (9, 1), (10, 2), (2, 4), (10, 5), (2, 7), (2, 10), (3, 11), (8, 4), (9, 3), (0, 3), (11, 3), (10, 7), (8, 10), (0, 6)])"
12,20,0.05657410000000063,64,0.0009203000000006512,0.6349906921386719,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(3, 7), (8, 0), (8, 9), (0, 5), (1, 6), (0, 8), (9, 11), (1, 3), (4, 5), (5, 6), (8, 2), (11, 7), (2, 4), (0, 10), (6, 7), (9, 3), (10, 4), (8, 10), (2, 3), (1, 7)])"
12,28,0.0583272000000008,1,0.0010071000000007047,0.6443443298339844,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(9, 2), (8, 3), (8, 9), (10, 6), (0, 5), (11, 5), (8, 6), (2, 11), (1, 9), (5, 6), (9, 1), (11, 4), (8, 5), (10, 2), (0, 1), (2, 4), (1, 2), (2, 7), (1, 5), (1, 11), (2, 10), (4, 7), (9, 3), (8, 1), (0, 6), (2, 3), (1, 7), (1, 10)])"
12,25,0.0579850000000004,64,0.0009368999999992411,0.6268959045410156,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(9, 5), (0, 5), (10, 3), (9, 11), (2, 5), (2, 11), (5, 6), (8, 2), (8, 5), (9, 4), (9, 10), (11, 7), (10, 11), (0, 4), (2, 7), (1, 11), (4, 7), (3, 11), (8, 7), (9, 6), (11, 3), (8, 10), (1, 4), (2, 3), (1, 10)])"
12,23,0.05947360000000046,1,0.0010899999999995913,0.6335334777832031,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(9, 5), (8, 6), (2, 11), (1, 3), (1, 9), (0, 11), (8, 2), (9, 1), (9, 7), (11, 4), (8, 11), (9, 4), (0, 7), (2, 4), (1, 2), (2, 7), (4, 7), (9, 3), (8, 1), (8, 7), (0, 3), (10, 7), (2, 3)])"
12,22,0.05987730000000013,64,0.0010121000000005154,0.6384315490722656,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(3, 4), (4, 6), (9, 2), (8, 0), (9, 5), (8, 9), (9, 11), (0, 8), (2, 5), (4, 5), (5, 6), (8, 2), (9, 4), (10, 5), (2, 7), (1, 11), (6, 7), (9, 3), (10, 4), (10, 7), (0, 6), (2, 6)])"
12,31,0.06418200000000063,1,0.0010622000000015674,0.6496162414550781,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(8, 0), (9, 5), (8, 9), (10, 6), (0, 5), (10, 3), (8, 6), (1, 6), (0, 8), (9, 11), (2, 11), (1, 9), (5, 6), (3, 6), (9, 1), (9, 7), (8, 11), (11, 7), (0, 10), (6, 7), (3, 11), (8, 4), (9, 3), (8, 1), (11, 3), (0, 9), (10, 7), (8, 10), (1, 7), (2, 6), (1, 10)])"
12,21,0.05630589999999991,64,0.0009368999999992411,0.6433525085449219,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(3, 7), (5, 7), (8, 0), (10, 6), (8, 6), (10, 3), (0, 8), (1, 3), (1, 9), (3, 6), (9, 1), (9, 7), (0, 1), (2, 7), (1, 5), (4, 7), (9, 3), (8, 1), (1, 4), (2, 3), (1, 7)])"
12,16,0.05916420000000144,1,0.0008886000000014604,0.6048622131347656,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(11, 7), (0, 10), (11, 3), (8, 10), (8, 5), (2, 3), (4, 7), (1, 7), (6, 7), (8, 9), (0, 5), (11, 4), (2, 5), (1, 3), (2, 11), (3, 11)])"
12,26,0.055146200000001144,64,0.0009324999999993366,0.6113929748535156,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(4, 6), (9, 2), (5, 7), (8, 0), (0, 2), (0, 5), (8, 6), (0, 8), (2, 5), (1, 9), (9, 1), (8, 5), (9, 4), (9, 10), (11, 7), (0, 4), (2, 7), (1, 5), (6, 7), (3, 11), (9, 3), (11, 3), (8, 10), (2, 3), (1, 7), (2, 6)])"
12,22,0.0583834999999997,1,0.0009018000000011739,0.6144828796386719,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(4, 6), (0, 2), (8, 3), (10, 6), (0, 5), (10, 3), (8, 2), (10, 2), (9, 4), (0, 7), (10, 5), (10, 11), (0, 10), (2, 7), (2, 10), (9, 3), (8, 1), (8, 7), (10, 4), (9, 6), (0, 9), (2, 3)])"
12,25,0.05681779999999925,64,0.0009540999999995137,0.6389045715332031,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(9, 2), (5, 7), (8, 9), (10, 3), (9, 11), (2, 5), (1, 3), (8, 5), (8, 11), (9, 4), (9, 10), (0, 7), (10, 5), (10, 2), (0, 4), (1, 5), (2, 10), (3, 5), (8, 4), (8, 7), (8, 10), (10, 7), (11, 6), (1, 7), (2, 6)])"
12,21,0.056846099999999566,1,0.0008178000000000907,0.6101570129394531,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(3, 7), (4, 6), (8, 0), (11, 5), (10, 3), (8, 6), (1, 6), (0, 8), (2, 5), (9, 11), (4, 5), (3, 6), (8, 5), (11, 4), (10, 11), (0, 4), (8, 7), (0, 3), (8, 10), (10, 7), (11, 6)])"
12,16,0.05696539999999928,64,0.0009230000000002292,0.5993690490722656,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(0, 1), (0, 7), (9, 7), (9, 10), (0, 10), (1, 11), (4, 6), (2, 11), (1, 4), (5, 7), (5, 6), (10, 3), (9, 1), (1, 3), (1, 9), (8, 11)])"
12,20,0.057843599999999995,1,0.0008865999999994045,0.6162757873535156,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(5, 7), (8, 0), (9, 5), (10, 6), (10, 3), (1, 6), (0, 8), (2, 5), (1, 3), (9, 11), (0, 11), (3, 6), (8, 5), (8, 11), (11, 7), (10, 5), (1, 5), (4, 7), (8, 10), (1, 10)])"
12,19,0.05505130000000058,64,0.000996000000000663,0.5997047424316406,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(8, 0), (8, 3), (11, 5), (0, 8), (3, 6), (8, 5), (0, 1), (0, 7), (2, 4), (10, 5), (1, 5), (1, 11), (4, 7), (8, 4), (9, 3), (8, 1), (8, 10), (2, 3), (1, 7)])"
12,23,0.0663545999999986,1,0.000857899999999745,0.6300926208496094,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(5, 7), (8, 9), (0, 5), (11, 5), (8, 6), (4, 5), (5, 6), (9, 7), (11, 4), (10, 2), (0, 1), (11, 7), (10, 5), (0, 10), (1, 11), (2, 10), (3, 11), (9, 3), (9, 6), (11, 3), (0, 9), (2, 3), (1, 7)])"
12,25,0.05792469999999916,64,0.0008959999999991197,0.6330375671386719,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(3, 7), (8, 0), (0, 2), (11, 5), (9, 11), (0, 8), (2, 11), (0, 11), (5, 6), (3, 6), (8, 2), (11, 4), (9, 4), (0, 1), (2, 4), (1, 2), (10, 5), (1, 5), (1, 11), (3, 5), (8, 4), (9, 3), (9, 6), (8, 10), (11, 6)])"
12,28,0.057532600000000045,1,0.0008902000000006183,0.5974082946777344,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(3, 4), (9, 2), (0, 2), (8, 9), (11, 5), (10, 3), (1, 6), (9, 11), (1, 9), (4, 5), (5, 6), (9, 1), (9, 7), (8, 5), (11, 4), (8, 11), (0, 7), (11, 7), (2, 7), (6, 7), (4, 7), (3, 11), (8, 4), (9, 3), (10, 4), (11, 3), (11, 6), (2, 6)])"
12,18,0.057450300000001064,64,0.0009157999999995781,0.6120643615722656,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(2, 4), (1, 2), (0, 4), (0, 10), (9, 3), (8, 1), (8, 4), (0, 3), (4, 6), (1, 4), (2, 3), (8, 9), (5, 6), (11, 5), (3, 6), (10, 3), (8, 5), (8, 11)])"
12,28,0.05803279999999944,1,0.0008858000000007138,0.6132545471191406,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(8, 0), (8, 3), (11, 5), (10, 3), (9, 11), (0, 8), (1, 3), (1, 9), (9, 1), (9, 7), (11, 4), (0, 1), (0, 7), (2, 4), (10, 5), (2, 7), (6, 7), (3, 11), (9, 3), (8, 1), (10, 4), (9, 6), (11, 3), (0, 9), (8, 10), (1, 4), (0, 6), (2, 3)])"
12,16,0.05568030000000057,64,0.0009764000000007655,0.5978813171386719,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(1, 2), (2, 7), (1, 5), (2, 10), (0, 3), (9, 6), (9, 2), (8, 0), (8, 5), (6, 7), (8, 3), (9, 11), (0, 8), (11, 4), (10, 2), (9, 4)])"
12,30,0.060598699999999894,1,0.0009852999999999668,0.6337318420410156,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(3, 7), (9, 2), (5, 7), (8, 0), (8, 3), (11, 5), (10, 3), (0, 8), (1, 3), (1, 9), (4, 5), (5, 6), (9, 1), (11, 4), (2, 4), (0, 4), (2, 7), (1, 5), (1, 11), (3, 5), (3, 11), (9, 3), (8, 1), (8, 7), (9, 6), (11, 3), (8, 10), (0, 6), (1, 7), (2, 6)])"
12,24,0.055225399999999425,64,0.0011972999999994016,0.6382789611816406,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(3, 4), (3, 7), (4, 6), (8, 0), (8, 3), (0, 5), (8, 6), (0, 8), (4, 5), (5, 6), (3, 6), (9, 4), (0, 1), (11, 7), (2, 7), (4, 7), (8, 1), (8, 7), (10, 4), (10, 7), (11, 6), (2, 3), (1, 7), (2, 6)])"
12,22,0.05623830000000041,1,0.0009462000000013404,0.6254692077636719,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(3, 4), (5, 7), (9, 5), (0, 2), (10, 6), (11, 5), (9, 11), (2, 11), (1, 3), (1, 9), (9, 1), (10, 2), (0, 1), (0, 4), (2, 10), (6, 7), (4, 7), (8, 7), (1, 4), (11, 6), (2, 3), (2, 6)])"
12,25,0.05618780000000001,64,0.0009980000000009426,0.6252632141113281,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(3, 7), (9, 5), (8, 3), (10, 6), (0, 5), (10, 3), (8, 6), (1, 3), (2, 11), (4, 5), (5, 6), (8, 11), (10, 2), (0, 1), (0, 7), (2, 10), (6, 7), (3, 5), (3, 11), (0, 3), (0, 9), (11, 3), (1, 4), (1, 7), (2, 6)])"
12,27,0.057365700000000075,1,0.0008587999999996043,0.6571693420410156,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(3, 7), (5, 7), (8, 0), (9, 5), (0, 2), (8, 3), (10, 6), (1, 6), (0, 8), (2, 5), (9, 11), (0, 11), (8, 2), (9, 7), (11, 4), (8, 5), (2, 4), (10, 11), (0, 4), (2, 7), (4, 7), (3, 5), (10, 4), (0, 3), (0, 9), (0, 6), (2, 3)])"
12,23,0.05586380000000091,64,0.0009064999999992551,0.6206169128417969,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(3, 4), (3, 7), (5, 7), (0, 2), (8, 9), (10, 6), (11, 5), (9, 11), (2, 5), (0, 11), (4, 5), (8, 2), (0, 7), (2, 4), (10, 11), (0, 4), (3, 5), (8, 4), (8, 7), (0, 3), (0, 6), (2, 3), (11, 6)])"
12,27,0.06109199999999859,1,0.0009388999999995207,0.6359519958496094,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(3, 4), (4, 6), (8, 0), (8, 3), (11, 5), (10, 3), (1, 6), (0, 8), (1, 3), (2, 11), (8, 11), (0, 1), (0, 7), (9, 10), (10, 11), (0, 4), (1, 5), (1, 11), (6, 7), (3, 5), (8, 4), (8, 1), (0, 3), (8, 10), (0, 6), (1, 7), (2, 6)])"
